id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-63d29952,Synthetic instant meals 272,0.93,0.27,0.42,9.66,instant meals,1,0,1,9,1
SYN-e7161141,Synthetic confectionery 95,1.15,0.46,0.63,18.77,confectionery,2,1,0,10,1
SYN-32dfc274,Synthetic confectionery 181,1.07,0.54,0.47,17.47,confectionery,2,1,0,7,1
SYN-812b4c56,Synthetic pizza 332,0.77,0.4,0.49,9.85,pizza,2,0,0,2,1
SYN-acc28239,Synthetic confectionery 329,0.99,0.46,0.42,7.35,confectionery,1,1,0,10,1
SYN-2b837967,Synthetic bakery products 312,0.67,0.38,0.58,9.81,bakery products,3,1,0,1,1
SYN-a5f4087e,Synthetic poultry 6,1.08,0.55,0.24,16.24,poultry,3,0,1,2,1
SYN-0abe9562,Synthetic fruit 46,1.12,0.44,0.39,15.79,fruit,2,1,0,5,1
SYN-a6817cce,Synthetic instant meals 399,0.78,0.52,0.33,15.1,instant meals,3,0,1,10,1
REAL-3dee7e06,vegetables-00105990,0.39,0.26,0.29,9.48,vegetables,1,0,1,1,1
SYN-9a1d8d12,Synthetic pizza 469,1.11,0.3,0.45,13.54,pizza,1,0,1,9,1
SYN-975aa25b,Synthetic potatoe products 17,0.79,0.59,0.33,8.13,potatoe products,3,0,1,5,1
SYN-3b04e565,Synthetic bakery products 49,0.78,0.79,0.33,11.45,bakery products,3,1,0,4,1
REAL-83df3704,backing parchment-00101126,0.4,0.16,0.16,7.67,non-food products,1,0,1,1,1
REAL-218451c2,plaice-00104334,0.4,0.16,0.16,7.67,fish,1,0,1,1,1
SYN-62ec7d4e,Synthetic fish 4,0.79,0.53,0.31,15.26,fish,2,0,1,6,1
REAL-5fce40a2,side dish-00109693,0.4,0.3,0.24,10.55,side dish,1,0,1,1,1
SYN-fe58a643,Synthetic vegetables 439,1.1,0.42,0.43,12.13,vegetables,2,1,0,1,1
SYN-791ac855,Synthetic pizza 363,0.71,0.4,0.52,8.6,pizza,3,0,1,8,1
SYN-e46d3a65,Synthetic confectionery 434,1.18,0.79,0.55,13.61,confectionery,1,1,0,8,1
SYN-cf1a96a4,Synthetic bakery products 303,0.77,0.7,0.41,11.75,bakery products,2,1,0,4,1
SYN-78cf940f,Synthetic confectionery 226,0.79,0.57,0.52,20.59,confectionery,1,1,0,3,1
SYN-d7f014e2,Synthetic confectionery 27,0.78,0.79,0.36,11.15,confectionery,3,1,0,1,1
SYN-3e114320,Synthetic bakery products 425,0.57,0.41,0.4,11.4,bakery products,2,1,0,9,1
SYN-4dd991ca,Synthetic confectionery 264,0.78,0.53,0.52,21.45,confectionery,1,1,0,2,1
SYN-3abe6769,Synthetic confectionery 51,1.18,0.39,0.43,14.68,confectionery,1,1,0,5,1
SYN-0486ea25,Synthetic bakery products 230,0.93,0.48,0.42,5.78,bakery products,1,1,0,5,1
SYN-768e25fd,Synthetic bakery products 38,1.09,0.55,0.2,16.48,bakery products,1,1,0,10,1
SYN-5ab188f0,Synthetic bakery products 158,0.66,0.38,0.58,10.02,bakery products,2,1,0,1,1
SYN-95a0d2f4,Synthetic confectionery 238,0.79,0.58,0.48,25.44,confectionery,2,1,0,8,1
REAL-adb6970d,cheese-00106552,0.39,0.39,0.18,5.62,dairy products,1,0,1,1,1
SYN-edb01c04,Synthetic bakery products 176,0.53,0.33,0.4,5.42,bakery products,1,1,0,3,1
REAL-ba9dcacc,fries-00108022,0.4,0.29,0.26,5.088,potatoe products,1,0,1,1,1
SYN-920f8de5,Synthetic confectionery 358,0.78,0.33,0.33,15.13,confectionery,1,1,0,7,1
SYN-82b7fd2a,Synthetic confectionery 195,1.11,0.4,0.43,10.9,confectionery,3,1,0,4,1
REAL-66b26cbf,croissant-00102348,0.54,0.27,0.26,9.85,bakery products,1,0,1,1,1
REAL-f5d97e1a,pizza w. salami-00109502,0.26,0.2,0.26,3.07,pizza,1,0,1,1,1
REAL-6debdac1,instant meal-00105912,0.47,0.29,0.14,8.58,instant meals,1,0,1,1,1
SYN-49379814,Synthetic bakery products 68,0.75,0.47,0.34,8.5,bakery products,1,1,0,7,1
SYN-96884d47,Synthetic confectionery 320,1.18,0.41,0.37,14.15,confectionery,1,1,0,8,1
SYN-bce2e099,Synthetic fruit 169,1.17,0.42,0.37,15.3,fruit,3,1,0,2,1
SYN-06b02274,Synthetic confectionery 368,1.16,0.41,0.38,16.29,confectionery,2,1,0,7,1
SYN-ef0186ab,Synthetic confectionery 163,0.57,0.25,0.3,3.67,confectionery,2,1,0,1,1
SYN-0c38ac19,Synthetic fruit 194,0.53,0.51,0.33,6.12,fruit,3,1,0,7,1
SYN-b4b66048,Synthetic herbs/spice 153,0.79,0.52,0.57,19.05,herbs/spice,2,0,1,5,1
REAL-86e02e6f,squid-00105972,0.35,0.2,0.26,4.25,seafood,1,0,1,1,1
SYN-7edb3f60,Synthetic bakery products 347,0.72,0.48,0.2,8.24,bakery products,1,1,0,5,1
REAL-42ba7624,roll-00106673,0.53,0.27,0.22,8.04,bakery products,1,0,1,1,1
SYN-ee8699ce,Synthetic ice cream 334,0.66,0.43,0.59,16.37,ice cream,2,1,0,8,1
SYN-9a723e0f,Synthetic candy 104,0.67,0.42,0.58,10.71,candy,1,0,1,2,1
SYN-4c33c474,Synthetic confectionery 391,1.16,0.37,0.5,16.69,confectionery,3,1,0,4,1
SYN-a14e9a6f,Synthetic instant meals 75,1.17,0.79,0.28,17.38,instant meals,3,0,1,9,1
SYN-4ba016cb,Synthetic dairy products 423,0.77,0.71,0.44,14.86,dairy products,2,0,1,3,1
REAL-9db641bd,side dish-00109692,0.4,0.3,0.2,7.63,side dish,1,0,1,1,1
SYN-85aec330,Synthetic ice cream 120,0.6,0.42,0.46,10.76,ice cream,3,1,0,4,1
SYN-e15828e7,Synthetic confectionery 397,0.79,0.52,0.52,16.4,confectionery,3,1,0,1,1
SYN-225024fa,Synthetic bakery products 410,1.18,0.78,0.56,12.7,bakery products,2,1,0,10,1
REAL-61061a32,cheese-00111780,0.57,0.15,0.23,6.74,dairy products,1,0,1,1,1
SYN-2b8258fc,Synthetic ice cream 208,0.65,0.22,0.45,2.83,ice cream,2,1,0,6,0
SYN-befee2dd,Synthetic confectionery 335,0.78,0.43,0.31,6.7,confectionery,3,1,0,9,1
SYN-88989c1d,Synthetic red meat 353,0.77,0.51,0.34,13.84,red meat,2,0,1,4,1
SYN-59a4feb6,Synthetic confectionery 342,0.78,0.58,0.38,9.65,confectionery,2,1,0,4,1
SYN-80673614,Synthetic bakery products 405,1.17,0.78,0.26,17.48,bakery products,2,1,0,3,1
SYN-6a2e5a4c,Synthetic confectionery 9,0.54,0.36,0.41,7.72,confectionery,2,1,0,4,1
SYN-26e01a3b,Synthetic potatoe products 378,0.77,0.42,0.42,5.43,potatoe products,1,0,1,10,1
SYN-aeee239b,Synthetic bakery products 37,1.07,0.54,0.43,17.41,bakery products,3,1,0,9,1
SYN-37734e4d,Synthetic fruit 140,0.57,0.41,0.4,11.44,fruit,3,1,0,4,1
SYN-4264cdfd,Synthetic ice cream 254,1.11,0.5,0.44,15.18,ice cream,3,1,0,5,1
SYN-5e06fd3a,Synthetic potatoe products 304,0.78,0.57,0.51,10.05,potatoe products,2,0,1,6,1
REAL-7e454e71,cake-00106538,0.56,0.23,0.22,6.88,confectionery,1,0,1,1,1
SYN-f1d2eb3b,Synthetic bakery products 60,0.81,0.64,0.46,19.65,bakery products,1,1,0,5,1
SYN-f5535956,Synthetic confectionery 112,0.77,0.42,0.43,5.25,confectionery,1,1,0,5,1
SYN-720edaef,Synthetic confectionery 364,0.42,0.47,0.25,4.84,confectionery,3,1,0,5,1
SYN-87536128,Synthetic bakery products 355,1.18,0.79,0.55,12.78,bakery products,3,1,0,8,1
SYN-13a6b01e,Synthetic side dish 263,0.79,0.52,0.57,19.13,side dish,2,0,1,8,1
REAL-e0081857,backing parchment-00101126,0.4,0.16,0.16,7.67,non-food products,1,0,1,1,1
SYN-bd5fb06a,Synthetic confectionery 298,0.75,0.5,0.75,25.53,confectionery,3,1,0,2,1
SYN-f74ee92a,Synthetic instant meals 151,0.54,0.39,0.52,5.54,instant meals,1,0,1,8,1
SYN-242324bd,Synthetic non-food products 267,0.77,0.57,0.42,10.62,non-food products,1,0,1,8,1
REAL-23eb0ff3,layer cake-00111375,0.43,0.35,0.19,7.34,confectionery,1,0,1,1,1
REAL-a8c0c2b3,pastry w. fruit-00104307,0.58,0.26,0.3,4.81,confectionery,1,0,1,1,1
SYN-82413b90,Synthetic confectionery 39,1.07,0.54,0.48,17.46,confectionery,3,1,0,8,1
SYN-6f20ab70,Synthetic bakery products 432,1.18,0.54,0.6,8.92,bakery products,2,1,0,6,1
SYN-ef581bc0,Synthetic snack 308,1.12,0.47,0.45,14.43,snack,1,0,1,2,1
SYN-039669f2,Synthetic bakery products 199,0.89,0.26,0.4,9.04,bakery products,3,1,0,2,1
SYN-1e968d9f,Synthetic seafood 356,0.77,0.36,0.43,14.27,seafood,1,0,1,6,1
SYN-63fd5780,Synthetic ice 147,1.09,0.57,0.21,16.83,ice,2,0,1,2,1
SYN-a4aca720,Synthetic red meat 471,0.78,0.53,0.52,21.48,red meat,3,0,0,7,1
REAL-8375ee62,fries-00100647,0.4,0.26,0.29,9.45,potatoe products,1,0,1,1,1
SYN-77e7fa23,Synthetic instant meals 148,1.11,0.36,0.47,8.98,instant meals,1,0,1,1,1
SYN-84185732,Synthetic bakery products 421,0.8,0.52,0.59,18.52,bakery products,1,1,0,8,1
SYN-c9a9140a,Synthetic confectionery 349,0.71,0.4,0.52,8.39,confectionery,3,1,0,2,1
SYN-910aa095,Synthetic fish 326,1.14,0.45,0.46,14.37,fish,1,0,1,4,1
REAL-fc9ef105,instant meal-00106401,0.56,0.17,0.2,4.71,instant meals,1,0,1,1,1
SYN-04ade473,Synthetic confectionery 124,1.08,0.42,0.43,12.15,confectionery,1,1,0,10,1
REAL-0dd494b6,leg of lamb-00107511,0.55,0.2,0.22,5.52,red meat,1,0,1,1,1
SYN-36885bfd,Synthetic dairy products 97,0.75,0.5,0.36,10.73,dairy products,1,0,1,7,1
SYN-1bec6a27,Synthetic ice cream 144,0.78,0.53,0.53,21.46,ice cream,3,1,0,3,1
SYN-04f76888,Synthetic confectionery 240,0.66,0.38,0.57,10.27,confectionery,2,1,0,4,1
SYN-0c740985,Synthetic confectionery 426,0.66,0.41,0.58,10.59,confectionery,2,1,0,1,1
SYN-3bb7eb40,Synthetic potatoe products 98,1.17,0.49,0.62,17.31,potatoe products,3,0,1,9,1
SYN-23e1fc1d,Synthetic instant meals 325,1.11,0.7,0.34,14.31,instant meals,3,0,1,6,1
SYN-e599754f,Synthetic bakery products 280,0.75,0.57,0.38,22.02,bakery products,3,1,0,6,1
SYN-a18df25d,Synthetic pizza 294,1.06,0.54,0.43,18.1,pizza,3,0,1,9,1
SYN-c09fa539,Synthetic bakery products 478,1.12,0.49,0.67,18.27,bakery products,1,1,0,9,1
SYN-a8d2fbe8,Synthetic ice cream 123,1.18,0.76,0.21,27.79,ice cream,3,1,0,1,1
SYN-e98e824b,Synthetic instant meals 184,0.51,0.36,0.53,5.14,instant meals,1,0,1,2,1
SYN-767d32fc,Synthetic vegetables 203,0.78,0.58,0.37,8.03,vegetables,1,1,0,9,1
SYN-c7e5dc90,Synthetic potatoe products 324,1.02,0.52,0.27,8.54,potatoe products,2,0,1,6,1
SYN-3c490477,Synthetic seafood 247,0.78,0.53,0.51,21.53,seafood,2,0,1,3,1
REAL-f876ffc5,muffin-00107849,0.57,0.19,0.26,9.8,candy,1,0,1,1,1
SYN-626f478b,Synthetic vegetables 458,1.18,0.79,0.25,14.8,vegetables,3,1,0,5,1
SYN-675a34cd,Synthetic bakery products 479,1.13,0.38,0.5,19.82,bakery products,2,1,0,2,1
REAL-41514938,ice cream in cone-00106890,0.39,0.21,0.15,3.3,ice cream,1,0,1,1,1
REAL-6bedd42c,fries-00112620,0.39,0.27,0.25,10.65,potatoe products,1,0,1,1,1
SYN-ae3046ab,Synthetic instant meals 389,0.79,0.41,0.56,15.7,instant meals,2,0,1,6,1
SYN-73d9a643,Synthetic confectionery 126,0.58,0.42,0.4,11.64,confectionery,3,1,0,7,1
REAL-8c72441d,instant meal-00109896,0.33,0.21,0.29,5.25,instant meals,1,0,1,1,1
SYN-43ff844c,Synthetic poultry 224,0.79,0.52,0.57,18.86,poultry,3,0,1,9,1
SYN-65fbb9e0,Synthetic pizza 343,1.08,0.55,0.21,16.51,pizza,2,0,1,4,1
SYN-5ad05d21,Synthetic bakery products 54,1.17,0.79,0.3,8.93,bakery products,1,1,0,6,1
SYN-7f204b64,Synthetic side dish 220,0.78,0.53,0.51,21.47,side dish,2,0,1,10,1
SYN-7ff0e3bc,Synthetic ice cream 130,0.8,0.59,0.48,20.19,ice cream,1,1,0,9,1
REAL-59395d36,squid-00105972,0.35,0.2,0.26,4.25,seafood,1,0,1,1,1
SYN-9a569146,Synthetic candy 394,1.18,0.78,0.56,12.72,candy,2,0,1,2,1
SYN-ed47c065,Synthetic bakery products 448,0.81,0.59,0.33,15.2,bakery products,1,1,0,4,1
REAL-2915c39f,sundae-00106003,0.41,0.34,0.23,8.4,ice cream,1,0,1,1,1
SYN-9f6b8c81,Synthetic potatoe products 396,0.79,0.32,0.33,15.16,potatoe products,3,0,1,2,1
REAL-5c4d4279,turkey breast-00106124,0.33,0.2,0.28,5.25,poultry,1,0,1,1,1
SYN-9659bc50,Synthetic confectionery 403,0.78,0.43,0.3,7.47,confectionery,2,1,0,2,1
SYN-9c30d64f,Synthetic confectionery 387,0.79,0.59,0.3,7.34,confectionery,1,1,0,7,1
REAL-3a327c78,currant bun-00110809,0.53,0.27,0.22,8.33,bakery products,1,0,1,1,1
SYN-beefba2e,Synthetic poultry 295,0.58,0.42,0.45,10.89,poultry,3,0,1,2,1
REAL-46459fc8,pastry w. fruit-00106355,0.4,0.39,0.185,5.618,confectionery,1,0,1,1,1
REAL-2e95fbe8,biscuits-00109865,0.53,0.33,0.14,7.34,confectionery,1,0,1,1,1
SYN-8f1cfcd2,Synthetic ice cream 416,0.57,0.41,0.41,11.38,ice cream,2,1,0,7,1
SYN-0d836ae4,Synthetic ice cream 113,0.67,0.55,0.26,2.99,ice cream,1,1,0,10,1
SYN-19263d21,Synthetic snack 180,1.14,0.43,0.36,16.89,snack,3,0,0,9,1
SYN-a61f954f,Synthetic ice cream 422,0.8,0.4,0.55,17.7,ice cream,1,1,0,4,1
SYN-c4ed8f24,Synthetic confectionery 468,1.18,0.78,0.36,18.06,confectionery,3,1,0,5,1
SYN-8754ef91,Synthetic ice cream 450,0.71,0.49,0.38,21.03,ice cream,3,1,0,3,1
SYN-b91dde5a,Synthetic ice cream 374,0.79,0.6,0.27,9.35,ice cream,3,1,0,3,1
SYN-c6046cae,Synthetic fruit 315,0.74,0.51,0.65,13.15,fruit,1,1,0,5,1
SYN-49129417,Synthetic side dish 152,1.09,0.38,0.44,9.05,side dish,2,0,1,9,1
REAL-2bc3e193,battered fish-00105993,0.35,0.21,0.13,2.1,fish,1,0,1,1,1
SYN-714f4a36,Synthetic bakery products 234,0.76,0.39,0.56,14.36,bakery products,1,1,0,5,1
SYN-2dc362b9,Synthetic snack 307,0.78,0.79,0.34,11.79,snack,3,0,1,8,1
REAL-49e3de31,snack-00108827,0.24,0.19,0.19,2.7,snack,1,0,1,1,1
SYN-22d5bd51,Synthetic candy 165,1.04,0.36,0.34,12.97,candy,3,0,1,9,1
SYN-c811424b,Synthetic potatoe products 318,0.78,0.53,0.5,21.5,potatoe products,2,0,0,5,1
SYN-d461bfc4,Synthetic bakery products 137,0.78,0.55,0.47,22.49,bakery products,2,1,0,6,1
SYN-c3ac6d89,Synthetic side dish 411,0.42,0.37,0.51,9.5,side dish,3,0,1,3,1
SYN-d2c84f41,Synthetic bakery products 198,0.75,0.5,0.74,25.52,bakery products,3,1,0,7,1
REAL-5f13be09,cutlet-00104906,0.59,0.2,0.19,6.65,instant meals,1,0,1,1,1
SYN-38a22afd,Synthetic red meat 259,0.79,0.52,0.57,19.07,red meat,3,0,1,8,1
SYN-7baa3452,Synthetic confectionery 233,0.79,0.33,0.33,15.32,confectionery,2,1,0,6,1
SYN-edd5630a,Synthetic vegetables 116,0.79,0.53,0.55,20.91,vegetables,1,1,0,10,1
SYN-2647f3a8,Synthetic confectionery 121,0.78,0.32,0.33,14.88,confectionery,1,1,0,5,1
REAL-d7c2f061,turkey breast-00106124,0.33,0.2,0.28,5.25,poultry,1,0,1,1,1
SYN-99cc4bed,Synthetic seafood 377,1.18,0.79,0.55,12.53,seafood,1,0,1,6,1
SYN-e5f8f442,Synthetic instant meals 385,1.18,0.79,0.55,13.01,instant meals,2,0,0,5,1
SYN-0d2e69ba,Synthetic confectionery 225,1.18,0.4,0.4,16.14,confectionery,2,1,0,3,1
REAL-cc4159df,pastry w. vanilla stuffing-00112704,0.56,0.17,0.24,4.49,confectionery,1,0,1,1,1
SYN-2326045f,Synthetic confectionery 457,0.78,0.79,0.34,11.23,confectionery,3,1,0,3,1
SYN-4b2ff555,Synthetic side dish 348,0.76,0.44,0.33,6.36,side dish,2,0,1,9,1
SYN-4ea48862,Synthetic bakery products 128,0.67,0.42,0.58,10.68,bakery products,2,1,0,9,1
REAL-232d2d4b,pizza w. multiple toppings-00110043,0.59,0.26,0.29,5.35,pizza,1,0,1,1,1
SYN-f6c6add5,Synthetic red meat 286,1.17,0.78,0.39,11.25,red meat,2,0,1,1,1
REAL-da60066b,bread-00112392,0.59,0.39,0.15,8.78,bakery products,1,0,1,1,1
SYN-dd8e6ce5,Synthetic bakery products 44,1.12,0.46,0.44,14.22,bakery products,1,1,0,1,1
SYN-c43ed2e3,Synthetic bakery products 108,1.17,0.4,0.4,16.24,bakery products,2,1,0,5,1
REAL-56ea7bbb,bread roll w. sweet stuffing-00111329,0.4,0.26,0.27,2.5,confectionery,1,0,1,1,1
SYN-d7d17c60,Synthetic pizza 445,0.57,0.42,0.4,11.07,pizza,2,0,1,6,1
SYN-49209de6,Synthetic instant meals 134,0.78,0.54,0.52,21.47,instant meals,1,0,1,8,1
REAL-462dcd68,vegetables-00103919,0.57,0.25,0.21,8.0,vegetables,1,0,1,1,1
SYN-8b82f5f7,Synthetic confectionery 45,0.75,0.41,0.41,5.07,confectionery,1,1,0,9,1
SYN-ee7d4b0a,Synthetic confectionery 170,1.01,0.35,0.34,12.25,confectionery,2,1,0,4,1
SYN-0286d3cf,Synthetic ice cream 66,1.05,0.61,0.23,15.32,ice cream,2,1,0,9,1
SYN-a378836c,Synthetic snack 284,1.17,0.54,0.57,8.73,snack,1,0,1,3,1
SYN-aff79c3b,Synthetic confectionery 86,1.02,0.34,0.34,11.89,confectionery,2,1,0,3,1
SYN-c5068227,Synthetic bakery products 243,1.18,0.4,0.4,16.11,bakery products,2,1,0,3,1
SYN-304308d9,Synthetic confectionery 187,0.78,0.54,0.51,21.42,confectionery,1,1,0,2,1
SYN-31ea293b,Synthetic vegetables 327,0.82,0.35,0.5,7.73,vegetables,3,1,0,6,1
SYN-516cde19,Synthetic vegetables 160,0.66,0.22,0.47,3.09,vegetables,2,1,0,3,0
SYN-5c2f485a,Synthetic ice cream 13,0.51,0.32,0.53,4.76,ice cream,3,1,0,8,1
SYN-2f294821,Synthetic confectionery 36,1.08,0.54,0.51,19.25,confectionery,1,1,0,7,1
SYN-66ded26c,Synthetic fish 29,0.67,0.42,0.58,10.73,fish,3,0,1,8,1
SYN-7f784db5,Synthetic confectionery 171,1.18,0.78,0.48,12.48,confectionery,3,1,0,6,1
SYN-1a0126e6,Synthetic fruit 143,0.66,0.4,0.58,10.35,fruit,2,1,0,2,1
SYN-08721237,Synthetic bakery products 237,1.08,0.54,0.5,20.95,bakery products,2,1,0,2,1
SYN-7e2b006e,Synthetic vegetables 464,0.7,0.4,0.53,8.67,vegetables,3,1,0,7,1
REAL-3f6e7eef,fruit-00111831,0.39,0.27,0.27,10.65,fruit,1,0,1,1,1
SYN-d9131b72,Synthetic bakery products 222,0.78,0.54,0.54,21.55,bakery products,3,1,0,3,1
REAL-aaa3f5a6,donut-00110913,0.4,0.26,0.26,7.99,confectionery,1,0,1,1,1
SYN-a73d845c,Synthetic bakery products 96,0.78,0.53,0.5,21.39,bakery products,2,1,0,6,1
SYN-f697bed4,Synthetic vegetables 52,0.71,0.4,0.52,8.54,vegetables,1,1,0,2,1
SYN-c7e53733,Synthetic candy 241,1.18,0.79,0.57,12.53,candy,1,0,1,2,1
REAL-c980a5ce,battered fish-00101335,0.5,0.14,0.1,3.2,fish,1,0,1,1,1
SYN-0853f785,Synthetic confectionery 352,1.1,0.44,0.43,12.82,confectionery,2,1,0,5,1
REAL-3b362091,bread-00109731,0.6,0.4,0.29,7.21,bakery products,1,0,1,1,1
SYN-42d0d63a,Synthetic fish 179,1.17,0.78,0.46,11.28,fish,2,0,1,9,1
SYN-84dd995f,Synthetic instant meals 461,0.64,0.4,0.54,10.73,instant meals,2,0,1,3,1
REAL-9ba6bf25,traybake-00100011,0.57,0.15,0.23,7.12,confectionery,1,0,1,1,1
SYN-79885376,Synthetic ice cream 42,0.78,0.33,0.33,15.16,ice cream,3,1,0,10,1
REAL-d0bc88b3,spinach-00110601,0.51,0.17,0.17,6.07,vegetables,1,0,1,1,1
REAL-a3576b89,ice cream in tub-00110711,0.5,0.23,0.22,4.43,ice cream,1,0,1,1,1
SYN-c109afb5,Synthetic confectionery 207,1.15,0.54,0.59,9.87,confectionery,1,1,0,4,1
SYN-d0f66919,Synthetic poultry 393,1.15,0.41,0.38,15.32,poultry,2,0,1,8,1
SYN-3811ac69,Synthetic fruit 283,0.76,0.5,0.74,25.62,fruit,2,1,0,4,1
SYN-c0ec5b44,Synthetic bakery products 359,0.79,0.79,0.37,10.16,bakery products,2,1,0,8,1
SYN-2c788c77,Synthetic red meat 398,0.74,0.44,0.29,6.63,red meat,2,0,1,2,1
SYN-d7e5fd57,Synthetic ice cream 255,0.76,0.52,0.35,12.36,ice cream,1,1,0,9,1
SYN-67b72508,Synthetic red meat 218,1.06,0.42,0.46,9.38,red meat,2,0,1,2,1
SYN-03fa13e0,Synthetic confectionery 5,0.79,0.59,0.55,25.13,confectionery,2,1,0,2,1
SYN-f52212db,Synthetic confectionery 257,1.18,0.4,0.4,15.93,confectionery,2,1,0,10,1
REAL-c814648f,cake-00110904,0.36,0.25,0.32,6.39,confectionery,1,0,1,1,1
REAL-e10d8805,focaccia-00110062,0.33,0.21,0.29,5.96,snack,1,0,1,1,1
SYN-b7726f7e,Synthetic dairy products 431,0.71,0.4,0.52,8.47,dairy products,2,0,1,4,1
SYN-d4a7a063,Synthetic bakery products 101,1.12,0.48,0.23,14.28,bakery products,2,1,0,6,1
SYN-6f003766,Synthetic instant meals 227,0.49,0.34,0.54,4.65,instant meals,3,0,1,9,1
SYN-418c0e0d,Synthetic candy 449,0.65,0.39,0.53,7.41,candy,1,0,0,6,1
REAL-661ffb23,pizza roll-00112513,0.395,0.27,0.16,7.632,pizza,1,0,1,1,1
REAL-af2f1eb7,traybake-00100011,0.57,0.15,0.23,7.12,confectionery,1,0,1,1,1
SYN-0399a5dd,Synthetic candy 214,0.78,0.33,0.33,15.15,candy,3,0,1,1,1
SYN-c5f5c722,Synthetic confectionery 360,0.76,0.5,0.66,24.29,confectionery,3,1,0,9,1
SYN-33bee830,Synthetic confectionery 172,0.79,0.6,0.58,14.03,confectionery,2,1,0,4,1
SYN-cfc29f73,Synthetic instant meals 99,0.7,0.4,0.52,8.24,instant meals,3,0,1,5,1
SYN-56db07c1,Synthetic bakery products 293,0.8,0.56,0.48,20.19,bakery products,3,1,0,6,1
SYN-7cbc356d,Synthetic pizza 216,1.1,0.43,0.43,12.31,pizza,2,0,1,10,1
SYN-b627efb0,Synthetic confectionery 62,0.79,0.53,0.5,21.39,confectionery,2,1,0,6,1
SYN-8e8792e8,Synthetic potatoe products 407,1.14,0.31,0.45,14.06,potatoe products,3,0,1,2,1
SYN-6524aa96,Synthetic snack 48,0.67,0.39,0.58,10.14,snack,1,0,1,5,1
SYN-6477dbbe,Synthetic instant meals 33,1.07,0.54,0.24,12.13,instant meals,1,0,1,8,1
SYN-26adb838,Synthetic confectionery 418,0.5,0.39,0.54,5.37,confectionery,2,1,0,10,1
SYN-82150006,Synthetic instant meals 268,1.14,0.48,0.66,16.17,instant meals,1,0,1,10,1
SYN-393260ce,Synthetic poultry 328,0.76,0.48,0.48,21.64,poultry,1,0,1,10,1
SYN-ae07837a,Synthetic confectionery 201,1.18,0.54,0.59,8.81,confectionery,2,1,0,4,1
SYN-76268097,Synthetic ice cream 135,1.18,0.78,0.53,12.37,ice cream,2,1,0,8,1
SYN-523777f3,Synthetic confectionery 28,1.14,0.43,0.36,17.27,confectionery,1,1,0,5,1
REAL-1ab2376a,vegetables-00103919,0.57,0.25,0.21,8.0,vegetables,1,0,1,1,1
REAL-1e0e3d11,backing parchment-00101126,0.4,0.16,0.16,7.67,non-food products,1,0,1,1,1
SYN-c4e3b4a7,Synthetic ice cream 231,0.51,0.4,0.53,6.02,ice cream,3,1,0,8,1
REAL-c5043eae,side dish-00100653,0.56,0.23,0.23,7.62,side dish,1,0,1,1,1
SYN-46bbfe24,Synthetic ice cream 261,1.18,0.39,0.44,14.26,ice cream,1,1,0,10,1
SYN-8de2152b,Synthetic confectionery 379,0.7,0.4,0.52,8.25,confectionery,1,1,0,7,1
SYN-f29a9f16,Synthetic confectionery 289,1.18,0.79,0.55,12.53,confectionery,3,1,0,8,1
SYN-3542d0b1,Synthetic pizza 419,1.08,0.54,0.51,19.45,pizza,3,0,1,6,1
SYN-caa9f77a,Synthetic red meat 392,1.14,0.31,0.46,13.85,red meat,3,0,1,4,1
REAL-1d56b18b,sundae-00106909,0.29,0.2,0.19,5.75,ice cream,1,0,1,1,1
SYN-e251da92,Synthetic instant meals 139,0.8,0.8,0.35,9.05,instant meals,2,0,1,9,1
SYN-7ec259b3,Synthetic ice cream 63,0.79,0.55,0.49,20.79,ice cream,3,1,0,4,1
SYN-0e196354,Synthetic confectionery 472,1.14,0.78,0.31,18.44,confectionery,1,1,0,7,1
SYN-dd75858f,Synthetic bakery products 129,1.18,0.79,0.55,12.58,bakery products,2,1,0,9,1
REAL-663d4659,backing parchment-00101126,0.4,0.16,0.16,7.67,non-food products,1,0,1,1,1
REAL-0b0523da,poppy-00108131,0.4,0.3,0.2,2.16,herbs/spice,1,0,1,1,1
SYN-35b1830a,Synthetic pizza 65,1.07,0.54,0.45,17.33,pizza,1,0,1,5,1
SYN-e840294b,Synthetic instant meals 15,0.71,0.4,0.52,8.5,instant meals,1,0,0,2,1
SYN-0100506b,Synthetic pizza 157,1.11,0.4,0.43,10.86,pizza,3,0,1,3,1
SYN-d59b3b4d,Synthetic candy 41,0.75,0.73,0.57,19.61,candy,1,0,1,10,1
REAL-fecac93b,fruit-00111831,0.39,0.27,0.27,10.65,fruit,1,0,1,1,1
SYN-57a5c7a9,Synthetic bakery products 380,0.96,0.26,0.4,10.04,bakery products,1,1,0,2,1
SYN-a997ba23,Synthetic poultry 188,1.18,0.79,0.56,12.36,poultry,3,0,1,9,1
SYN-9cfc055a,Synthetic instant meals 217,0.78,0.42,0.45,5.05,instant meals,3,0,1,4,1
SYN-dc5ff8f4,Synthetic vegetables 53,1.1,0.44,0.43,12.9,vegetables,2,1,0,10,1
SYN-9091a273,Synthetic poultry 338,0.78,0.54,0.53,21.42,poultry,2,0,1,3,1
SYN-4539b0d8,Synthetic pizza 296,0.79,0.54,0.48,20.74,pizza,3,0,1,10,1
SYN-eae16fc1,Synthetic fruit 252,1.11,0.48,0.43,14.54,fruit,2,1,0,5,1
