scenario_id,item_l,item_w,item_h,weight,fragile,stackable,can_rotate,access_freq,priority,af_prio,wh_l,wh_w,wh_h,door_x,door_y,target_x,target_y,target_z,target_rot
18,0.58,0.27,0.24,8.89,0,1,1,6,1,6,2.0,2.0,11.8,2.0,1.5,1.3700000047683716,1.46999990940094,0.0,3
18,0.6,0.4,0.32,7.89,1,0,1,2,2,4,2.0,2.0,11.8,2.0,1.5,0.25999993085861206,0.75,0.0,4
18,0.36,0.2,0.26,4.09,1,0,1,8,1,8,2.0,2.0,11.8,2.0,1.5,0.43999990820884705,1.1399998664855957,0.0,1
18,0.5,0.22,0.24,4.71,1,0,1,4,2,8,2.0,2.0,11.8,2.0,1.5,0.35999995470046997,1.630000114440918,0.0,1
18,0.59,0.2,0.25,7.78,0,1,1,1,1,1,2.0,2.0,11.8,2.0,1.5,0.4099999964237213,0.29499998688697815,0.0,1
18,0.33,0.2,0.22,2.9,0,1,1,9,1,9,2.0,2.0,11.8,2.0,1.5,1.600000023841858,1.2799999713897705,0.0,5
18,0.59,0.2,0.21,8.55,1,0,1,9,3,27,2.0,2.0,11.8,2.0,1.5,0.76500004529953,1.8700001239776611,0.0,5
18,0.4,0.21,0.18,2.68,0,1,1,9,3,27,2.0,2.0,11.8,2.0,1.5,1.815000057220459,1.0499999523162842,0.0,4
18,0.38,0.17,0.15,6.97,1,0,1,5,2,10,2.0,2.0,11.8,2.0,1.5,1.4250000715255737,0.5098000168800354,0.0,5
18,0.4,0.3,0.26,10.1,1,0,1,5,1,5,2.0,2.0,11.8,2.0,1.5,1.470000147819519,0.28999999165534973,0.0,4
18,0.29,0.21,0.21,5.79,0,1,1,8,1,8,2.0,2.0,11.8,2.0,1.5,1.8550000190734863,1.8850001096725464,0.0,0
18,0.45,0.34,0.2,8.8,0,1,1,7,3,21,2.0,2.0,11.8,2.0,1.5,1.8100000619888306,0.7899999022483826,0.0,5
18,0.57,0.2,0.19,8.69,1,0,1,3,3,9,2.0,2.0,11.8,2.0,1.5,0.5649999380111694,1.665000081062317,0.0,3
18,0.48,0.32,0.2,9.02,1,0,1,4,2,8,2.0,2.0,11.8,2.0,1.5,1.78000009059906,0.13999992609024048,0.0,4
18,0.41,0.31,0.21,8.47,0,1,1,1,1,1,2.0,2.0,11.8,2.0,1.5,0.1550000011920929,0.26499998569488525,0.0,4
19,0.4,0.16,0.14,7.77,1,0,1,7,1,7,2.0,2.0,8.0,2.0,1.1,0.539999783039093,1.8144999742507935,0.0,4
19,0.56,0.17,0.26,4.44,1,0,1,1,3,3,2.0,2.0,8.0,2.0,1.1,0.08500000089406967,1.8399999141693115,0.0,4
19,0.36,0.2,0.26,4.1,1,0,1,6,1,6,2.0,2.0,8.0,2.0,1.1,1.899999976158142,1.0845000743865967,0.27000001072883606,4
19,0.39,0.25,0.26,9.92,1,0,1,8,1,8,2.0,2.0,8.0,2.0,1.1,0.7049998641014099,0.624500036239624,0.0,4
19,0.39,0.39,0.18,7.12,0,1,1,9,3,27,2.0,2.0,8.0,2.0,1.1,1.8050000667572021,0.6045000553131104,0.0,2
19,0.38,0.25,0.37,12.39,0,1,1,2,1,2,2.0,2.0,8.0,2.0,1.1,1.084999918937683,0.3045000433921814,0.0,1
19,0.39,0.25,0.36,12.59,0,1,1,1,2,2,2.0,2.0,8.0,2.0,1.1,0.18000000715255737,0.125,0.0,5
19,0.36,0.2,0.25,4.07,0,1,1,2,2,4,2.0,2.0,8.0,2.0,1.1,0.4599998891353607,0.29450005292892456,0.0,1
19,0.57,0.23,0.24,7.74,0,1,1,5,2,10,2.0,2.0,8.0,2.0,1.1,1.5499999523162842,1.7995001077651978,0.0,5
19,0.39,0.27,0.28,10.86,0,1,1,10,1,10,2.0,2.0,8.0,2.0,1.1,1.8050000667572021,1.0945000648498535,0.0,2
19,0.57,0.23,0.23,8.05,0,1,1,4,1,4,2.0,2.0,8.0,2.0,1.1,1.1649999618530273,0.6395000219345093,0.0,4
19,0.59,0.4,0.32,9.25,1,0,1,3,1,3,2.0,2.0,8.0,2.0,1.1,0.46999993920326233,1.5444999933242798,0.0,5
19,0.4,0.3,0.21,7.6,0,1,1,7,1,7,2.0,2.0,8.0,2.0,1.1,1.3249999284744263,1.1045000553131104,0.0,5
19,0.54,0.33,0.14,7.76,0,1,1,6,2,12,2.0,2.0,8.0,2.0,1.1,1.510000228881836,1.2595000267028809,0.0,5
19,0.39,0.2,0.19,3.91,0,1,1,3,1,3,2.0,2.0,8.0,2.0,1.1,1.1699999570846558,0.8495000600814819,0.0,4
19,0.39,0.27,0.28,10.94,1,0,1,8,1,8,2.0,2.0,8.0,2.0,1.1,0.7249997854232788,1.2044999599456787,0.0,4
19,0.33,0.21,0.29,5.52,1,0,1,10,1,10,2.0,2.0,8.0,2.0,1.1,0.3149998188018799,1.8494999408721924,0.0,5
19,0.37,0.17,0.15,6.86,1,0,1,10,1,10,2.0,2.0,8.0,2.0,1.1,1.1450002193450928,1.0649999380111694,0.0,5
19,0.54,0.21,0.24,4.96,0,1,1,3,1,3,2.0,2.0,8.0,2.0,1.1,0.9649998545646667,1.3344999551773071,0.0,1
19,0.36,0.2,0.27,3.99,1,0,1,3,2,6,2.0,2.0,8.0,2.0,1.1,1.899999976158142,1.089500069618225,1.3600000143051147,4
19,0.57,0.22,0.34,10.54,0,1,1,3,1,3,2.0,2.0,8.0,2.0,1.1,0.9399998784065247,0.7795000076293945,0.0,1
19,0.26,0.16,0.19,2.8,0,1,1,7,2,14,2.0,2.0,8.0,2.0,1.1,1.3600002527236938,0.8245000839233398,0.0,1
19,0.39,0.3,0.13,5.39,0,1,1,6,2,12,2.0,2.0,8.0,2.0,1.1,1.8050000667572021,0.44950002431869507,0.0,2
19,0.59,0.2,0.22,8.38,1,0,1,6,2,12,2.0,2.0,8.0,2.0,1.1,0.7399999499320984,1.4444999694824219,0.0,5
19,0.33,0.2,0.29,5.38,0,1,1,7,3,21,2.0,2.0,8.0,2.0,1.1,1.834999918937683,1.7845001220703125,0.0,0
19,0.54,0.26,0.27,10.42,0,1,1,5,1,5,2.0,2.0,8.0,2.0,1.1,1.2649998664855957,1.3845001459121704,0.0,5
19,0.38,0.17,0.16,7.09,0,1,1,2,1,2,2.0,2.0,8.0,2.0,1.1,0.6399999260902405,0.3045000433921814,0.0,3
19,0.4,0.21,0.2,2.25,1,0,1,8,2,16,2.0,2.0,8.0,2.0,1.1,1.899999976158142,1.0845000743865967,1.149999976158142,3
19,0.4,0.39,0.17,6.56,0,1,1,9,3,27,2.0,2.0,8.0,2.0,1.1,1.5250002145767212,0.8945000767707825,0.0,3
19,0.42,0.21,0.2,2.09,0,0,1,10,2,20,2.0,2.0,8.0,2.0,1.1,1.790000081062317,1.3345000743865967,0.0,2
19,0.54,0.27,0.27,9.84,1,0,1,4,1,4,2.0,2.0,8.0,2.0,1.1,0.4950000047683716,0.9049999713897705,0.0,4
19,0.41,0.29,0.23,10.47,0,1,1,4,2,8,2.0,2.0,8.0,2.0,1.1,1.3249999284744263,0.31950002908706665,0.0,3
19,0.6,0.4,0.31,6.91,0,1,1,4,3,12,2.0,2.0,8.0,2.0,1.1,1.2249999046325684,1.7145001888275146,0.0,5
19,0.59,0.26,0.3,4.29,0,1,1,10,3,30,2.0,2.0,8.0,2.0,1.1,1.7600001096725464,0.8245000839233398,0.0,5
19,0.29,0.23,0.21,5.66,0,1,1,7,1,7,2.0,2.0,8.0,2.0,1.1,1.5149998664855957,1.5495001077651978,0.0,5
19,0.39,0.27,0.26,10.85,1,0,1,1,3,3,2.0,2.0,8.0,2.0,1.1,0.19499999284744263,0.6399999856948853,0.0,2
19,0.56,0.17,0.23,4.65,0,1,1,7,3,21,2.0,2.0,8.0,2.0,1.1,1.5250002145767212,0.5795000791549683,0.0,4
19,0.54,0.27,0.27,9.97,1,0,1,4,3,12,2.0,2.0,8.0,2.0,1.1,0.3199997842311859,1.1749999523162842,0.0,0
19,0.38,0.24,0.24,10.47,0,1,1,3,3,9,2.0,2.0,8.0,2.0,1.1,0.8399999141693115,0.3045000433921814,0.0,1
19,0.36,0.25,0.33,6.81,1,0,1,1,3,3,2.0,2.0,8.0,2.0,1.1,0.18000000715255737,0.8949999809265137,0.0,0
19,0.4,0.3,0.26,11.33,0,1,1,1,1,1,2.0,2.0,8.0,2.0,1.1,0.15000000596046448,0.3799999952316284,0.0,4
19,0.6,0.4,0.3,7.17,1,0,1,5,2,10,2.0,2.0,8.0,2.0,1.1,0.15000000596046448,1.5099999904632568,0.0,5
19,0.4,0.27,0.28,10.44,1,0,1,7,2,14,2.0,2.0,8.0,2.0,1.1,0.8699998259544373,1.7395000457763672,0.0,0
19,0.59,0.2,0.21,8.54,1,0,1,10,2,20,2.0,2.0,8.0,2.0,1.1,0.7299999594688416,0.875,0.0,4
19,0.38,0.17,0.16,7.08,0,1,1,2,1,2,2.0,2.0,8.0,2.0,1.1,1.3600002527236938,0.609499990940094,0.0,5
19,0.38,0.25,0.37,12.64,0,1,1,8,1,8,2.0,2.0,8.0,2.0,1.1,1.809999942779541,1.5595000982284546,0.0,0
19,0.39,0.27,0.17,7.47,1,0,1,9,3,27,2.0,2.0,8.0,2.0,1.1,0.49499985575675964,0.6295000314712524,0.0,5
19,0.33,0.21,0.29,5.4,1,0,1,2,1,2,2.0,2.0,8.0,2.0,1.1,1.8949999809265137,1.0495001077651978,0.8600000143051147,1
19,0.3,0.21,0.23,5.56,1,0,1,6,3,18,2.0,2.0,8.0,2.0,1.1,1.8949999809265137,1.1045000553131104,0.6299999952316284,1
19,0.54,0.27,0.27,10.78,0,1,1,4,2,8,2.0,2.0,8.0,2.0,1.1,1.7100001573562622,0.24950002133846283,0.0,0
20,0.4,0.27,0.24,10.49,0,1,1,1,2,2,2.0,2.0,9.5,2.0,1.8,0.13500000536441803,0.11999999731779099,0.0,4
20,0.55,0.2,0.24,4.96,1,0,1,9,2,18,2.0,2.0,9.5,2.0,1.8,1.8899999856948853,1.840000033378601,1.1800000667572021,4
20,0.55,0.17,0.26,4.34,1,0,1,1,3,3,2.0,2.0,9.5,2.0,1.8,1.2100000381469727,0.08740004152059555,0.0,5
20,0.29,0.2,0.18,5.88,1,0,1,7,3,21,2.0,2.0,9.5,2.0,1.8,1.0500000715255737,0.5424000024795532,0.0,4
20,0.5,0.22,0.25,4.45,1,0,1,1,3,3,2.0,2.0,9.5,2.0,1.8,0.125,0.10999999940395355,1.3700000047683716,5
20,0.6,0.4,0.32,9.95,0,1,1,8,1,8,2.0,2.0,9.5,2.0,1.8,1.7000000476837158,0.9323999881744385,0.0,2
20,0.6,0.19,0.23,5.31,1,0,1,10,3,30,2.0,2.0,9.5,2.0,1.8,0.43500009179115295,0.9074000120162964,0.0,4
20,0.38,0.27,0.3,10.83,0,1,1,5,2,10,2.0,2.0,9.5,2.0,1.8,1.8000001907348633,0.4674000144004822,0.0,0
20,0.39,0.25,0.37,12.65,0,1,1,9,1,9,2.0,2.0,9.5,2.0,1.8,1.8050000667572021,1.4526000022888184,0.0,0
20,0.6,0.4,0.32,7.64,1,0,1,6,3,18,2.0,2.0,9.5,2.0,1.8,0.28999999165534973,1.7275999784469604,0.0,5
20,0.32,0.23,0.3,9.23,0,0,1,3,3,9,2.0,2.0,9.5,2.0,1.8,0.565000057220459,1.7600001096725464,0.0,1
20,0.39,0.26,0.29,10.24,1,0,1,1,1,1,2.0,2.0,9.5,2.0,1.8,0.6500000953674316,0.5473999977111816,0.0,4
20,0.6,0.41,0.33,8.65,1,0,1,3,3,9,2.0,2.0,9.5,2.0,1.8,0.20499999821186066,1.3225998878479004,0.0,4
20,0.6,0.4,0.17,8.8,0,1,1,6,3,18,2.0,2.0,9.5,2.0,1.8,1.7000000476837158,0.6873999834060669,0.0,2
20,0.57,0.26,0.3,10.43,0,1,1,9,1,9,2.0,2.0,9.5,2.0,1.8,1.4600001573562622,1.4575999975204468,0.0,5
20,0.39,0.3,0.32,7.88,0,1,1,3,3,9,2.0,2.0,9.5,2.0,1.8,1.7600001096725464,0.18240001797676086,0.0,5
20,0.6,0.4,0.31,6.71,0,1,1,9,2,18,2.0,2.0,9.5,2.0,1.8,1.15500009059906,1.3276000022888184,0.0,5
20,0.58,0.19,0.21,6.46,0,1,1,2,2,4,2.0,2.0,9.5,2.0,1.8,0.4250001013278961,0.3424000144004822,0.0,1
20,0.53,0.27,0.23,8.12,0,1,1,3,3,9,2.0,2.0,9.5,2.0,1.8,1.4850001335144043,0.32739999890327454,0.0,3
20,0.35,0.26,0.21,12.03,0,1,1,2,1,2,2.0,2.0,9.5,2.0,1.8,1.2650001049041748,0.5074000358581543,0.0,3
20,0.57,0.23,0.23,7.04,1,0,1,1,3,3,2.0,2.0,9.5,2.0,1.8,0.11500000208616257,0.11500000208616257,0.800000011920929,4
20,0.59,0.39,0.22,5.86,0,1,1,8,1,8,2.0,2.0,9.5,2.0,1.8,1.0500000715255737,1.7950000762939453,0.0,5
20,0.58,0.19,0.23,7.16,1,0,1,6,2,12,2.0,2.0,9.5,2.0,1.8,0.6450001001358032,0.9526000022888184,0.0,5
20,0.35,0.35,0.28,7.5,0,1,1,2,2,4,2.0,2.0,9.5,2.0,1.8,0.6600000858306885,0.2274000346660614,0.0,3
20,0.27,0.16,0.18,2.7,0,1,1,2,1,2,2.0,2.0,9.5,2.0,1.8,0.3850001096725464,0.7124000191688538,0.0,0
20,0.39,0.21,0.26,5.98,1,0,1,10,1,10,2.0,2.0,9.5,2.0,1.8,1.8949999809265137,1.7950000762939453,0.9200000166893005,1
20,0.39,0.27,0.27,10.82,0,1,1,3,1,3,2.0,2.0,9.5,2.0,1.8,0.6650000810623169,1.4625999927520752,0.0,4
20,0.4,0.28,0.23,10.55,0,1,1,8,2,16,2.0,2.0,9.5,2.0,1.8,1.7500001192092896,1.2125999927520752,0.0,4
20,0.28,0.23,0.18,4.75,0,1,1,3,3,9,2.0,2.0,9.5,2.0,1.8,0.19000010192394257,1.0425999164581299,0.0,0
20,0.41,0.4,0.15,2.25,1,0,1,1,1,1,2.0,2.0,9.5,2.0,1.8,0.20000000298023224,0.07740004360675812,1.8700000047683716,4
20,0.59,0.4,0.18,5.39,1,0,1,8,3,24,2.0,2.0,9.5,2.0,1.8,1.909999966621399,1.8000000715255737,2.009999990463257,5
20,0.34,0.21,0.28,5.39,1,0,1,9,1,9,2.0,2.0,9.5,2.0,1.8,1.8949999809265137,1.7899999618530273,1.7300000190734863,1
20,0.39,0.27,0.26,10.86,1,0,1,2,2,4,2.0,2.0,9.5,2.0,1.8,0.18500010669231415,0.49240002036094666,0.0,4
20,0.36,0.2,0.25,4.14,0,1,1,7,2,14,2.0,2.0,9.5,2.0,1.8,1.1200001239776611,1.0275999307632446,0.0,0
20,0.38,0.27,0.29,10.79,1,0,1,5,1,5,2.0,2.0,9.5,2.0,1.8,0.9700000882148743,0.777400016784668,0.0,2
20,0.26,0.16,0.22,2.65,1,0,1,4,2,8,2.0,2.0,9.5,2.0,1.8,0.6400001049041748,0.7775999903678894,0.0,5
20,0.43,0.28,0.28,9.22,1,0,1,7,2,14,2.0,2.0,9.5,2.0,1.8,0.5900000333786011,1.187600016593933,0.0,4
20,0.6,0.4,0.32,7.53,0,1,1,10,2,20,2.0,2.0,9.5,2.0,1.8,1.7000000476837158,1.8000000715255737,0.0,0
20,0.4,0.28,0.24,10.37,0,1,1,2,3,6,2.0,2.0,9.5,2.0,1.8,0.940000057220459,0.2524000406265259,0.0,1
20,0.59,0.2,0.22,8.15,1,0,1,1,2,2,2.0,2.0,9.5,2.0,1.8,0.10999999940395355,0.7224000692367554,0.0,5
20,0.4,0.3,0.24,10.2,0,1,1,8,3,24,2.0,2.0,9.5,2.0,1.8,1.28000009059906,1.8000000715255737,0.0,3
20,0.6,0.4,0.32,7.19,1,0,1,4,1,4,2.0,2.0,9.5,2.0,1.8,1.840000033378601,1.8000000715255737,0.3199999928474426,5
20,0.4,0.39,0.19,6.03,1,0,1,1,1,1,2.0,2.0,9.5,2.0,1.8,0.19499999284744263,0.0949999988079071,0.4000000059604645,4
20,0.57,0.2,0.19,8.74,0,1,1,8,3,24,2.0,2.0,9.5,2.0,1.8,1.5000001192092896,1.222599983215332,0.0,4
20,0.6,0.19,0.15,5.62,0,1,1,6,2,12,2.0,2.0,9.5,2.0,1.8,0.8750000596046448,1.4226000308990479,0.0,5
20,0.4,0.16,0.15,7.84,0,1,1,3,2,6,2.0,2.0,9.5,2.0,1.8,1.2350001335144043,0.2524000406265259,0.0,5
20,0.4,0.3,0.26,9.8,0,1,1,7,2,14,2.0,2.0,9.5,2.0,1.8,0.8100000619888306,1.8000001907348633,0.0,3
20,0.29,0.21,0.2,5.68,1,0,1,3,1,3,2.0,2.0,9.5,2.0,1.8,1.899999976158142,1.7649999856948853,2.5999999046325684,3
20,0.34,0.26,0.2,10.93,1,0,1,9,2,18,2.0,2.0,9.5,2.0,1.8,0.8700000047683716,1.2275999784469604,0.0,4
20,0.56,0.28,0.1,8.79,0,1,1,7,1,7,2.0,2.0,9.5,2.0,1.8,1.350000023841858,0.9124000072479248,0.0,5
21,0.59,0.39,0.11,5.87,0,1,1,9,2,18,2.0,2.0,8.6,2.0,0.4,1.7050000429153442,0.7735999822616577,0.0,2
21,0.38,0.3,0.15,5.74,1,0,1,9,1,9,2.0,2.0,8.6,2.0,0.4,0.8700000047683716,1.2835999727249146,0.0,4
21,0.59,0.4,0.31,8.65,1,0,1,2,3,6,2.0,2.0,8.6,2.0,0.4,1.4449999332427979,1.6736000776290894,0.0,3
21,0.39,0.27,0.25,10.94,1,0,1,1,2,2,2.0,2.0,8.6,2.0,0.4,0.23499998450279236,1.073599934577942,0.0,2
21,0.34,0.2,0.29,5.68,0,1,1,8,2,16,2.0,2.0,8.6,2.0,0.4,1.3799999952316284,0.2386000007390976,0.0,1
21,0.57,0.23,0.25,7.39,0,1,1,1,3,3,2.0,2.0,8.6,2.0,0.4,0.2849999964237213,0.47360000014305115,0.0,0
21,0.39,0.26,0.26,10.56,0,1,1,2,2,4,2.0,2.0,8.6,2.0,0.4,0.7499999403953552,0.19859999418258667,0.0,4
21,0.33,0.21,0.29,5.56,1,0,1,2,2,4,2.0,2.0,8.6,2.0,0.4,0.26499998569488525,1.5435999631881714,0.0,0
21,0.34,0.19,0.29,4.94,0,1,1,2,1,2,2.0,2.0,8.6,2.0,0.4,0.5249999761581421,0.21359999477863312,0.0,4
21,0.57,0.23,0.24,7.52,1,0,1,7,2,14,2.0,2.0,8.6,2.0,0.4,1.1699999570846558,1.2935999631881714,0.0,5
21,0.57,0.24,0.15,4.33,0,1,1,1,3,3,2.0,2.0,8.6,2.0,0.4,0.2849999964237213,0.8735999464988708,0.0,2
21,0.36,0.2,0.25,4.18,1,0,1,1,2,2,2.0,2.0,8.6,2.0,0.4,0.5549999475479126,1.7785999774932861,0.0,3
21,0.55,0.27,0.26,9.73,1,0,1,10,2,20,2.0,2.0,8.6,2.0,0.4,1.21999990940094,1.0435999631881714,0.0,5
21,0.44,0.32,0.23,8.42,1,0,1,3,1,3,2.0,2.0,8.6,2.0,0.4,0.7300000190734863,0.8235999345779419,0.0,4
21,0.57,0.14,0.12,5.83,1,0,1,8,1,8,2.0,2.0,8.6,2.0,0.4,0.6000000238418579,0.6485999822616577,0.0,4
21,0.39,0.29,0.25,4.74,1,0,1,5,1,5,2.0,2.0,8.6,2.0,0.4,0.8650000095367432,1.4835999011993408,0.0,4
21,0.42,0.35,0.24,8.55,1,0,1,1,3,3,2.0,2.0,8.6,2.0,0.4,0.2199999839067459,1.3185999393463135,0.0,2
21,0.33,0.21,0.29,5.41,1,0,1,4,3,12,2.0,2.0,8.6,2.0,0.4,0.8749998807907104,1.7735998630523682,0.0,1
21,0.39,0.2,0.28,8.21,1,0,1,7,1,7,2.0,2.0,8.6,2.0,0.4,0.9900000095367432,0.848599910736084,0.0,4
21,0.38,0.3,0.15,2.63,1,0,1,5,1,5,2.0,2.0,8.6,2.0,0.4,0.0950000137090683,1.7985999584197998,0.0,5
21,0.56,0.29,0.12,8.93,0,1,1,1,1,1,2.0,2.0,8.6,2.0,0.4,0.14499999582767487,0.05999999865889549,0.0,4
21,0.3,0.21,0.23,5.54,0,1,1,1,3,3,2.0,2.0,8.6,2.0,0.4,0.15000000596046448,0.6935999989509583,0.0,0
21,0.38,0.25,0.37,12.52,0,1,1,7,1,7,2.0,2.0,8.6,2.0,0.4,1.2899999618530273,0.5335999727249146,0.0,0
21,0.38,0.26,0.18,8.67,0,1,1,7,3,21,2.0,2.0,8.6,2.0,0.4,1.5800000429153442,0.9185999631881714,0.0,4
21,0.4,0.26,0.26,7.88,1,0,1,5,3,15,2.0,2.0,8.6,2.0,0.4,1.1399998664855957,1.6086000204086304,0.0,1
21,0.56,0.16,0.22,4.92,0,1,1,5,1,5,2.0,2.0,8.6,2.0,0.4,1.0199999809265137,0.5185999870300293,0.0,4
21,0.39,0.14,0.21,3.29,1,0,1,6,2,12,2.0,2.0,8.6,2.0,0.4,1.165000081062317,1.878600001335144,0.0,5
21,0.33,0.21,0.28,5.3,0,1,1,6,3,18,2.0,2.0,8.6,2.0,0.4,0.98499995470047,0.23360000550746918,0.0,1
21,0.59,0.2,0.22,8.42,0,1,1,5,3,15,2.0,2.0,8.6,2.0,0.4,1.8200000524520874,1.3086000680923462,0.0,5
21,0.34,0.2,0.29,5.29,1,0,1,4,2,8,2.0,2.0,8.6,2.0,0.4,1.744999885559082,1.8986001014709473,0.0,5
21,0.4,0.3,0.25,10.01,1,0,1,8,3,24,2.0,2.0,8.6,2.0,0.4,1.475000023841858,1.228600025177002,0.0,5
21,0.3,0.21,0.22,5.71,1,0,1,6,2,12,2.0,2.0,8.6,2.0,0.4,0.42000001668930054,0.6935999989509583,0.0,5
21,0.3,0.2,0.2,5.75,1,0,1,10,2,20,2.0,2.0,8.6,2.0,0.4,0.9300000667572021,1.0885999202728271,0.0,4
21,0.26,0.25,0.07,2.59,0,1,1,7,2,14,2.0,2.0,8.6,2.0,0.4,1.475000023841858,1.0435999631881714,0.0,4
21,0.29,0.2,0.19,5.92,0,1,1,7,1,7,2.0,2.0,8.6,2.0,0.4,1.184999942779541,0.21359999477863312,0.0,3
21,0.38,0.3,0.23,10.8,1,0,1,7,3,21,2.0,2.0,8.6,2.0,0.4,1.809999942779541,1.5236001014709473,0.0,2
21,0.4,0.2,0.28,8.28,0,1,1,9,3,27,2.0,2.0,8.6,2.0,0.4,1.850000023841858,0.6186000108718872,0.0,5
21,0.4,0.26,0.28,2.32,1,0,1,9,1,9,2.0,2.0,8.6,2.0,0.4,0.30000004172325134,1.788599967956543,0.0,4
21,0.29,0.21,0.21,5.81,0,1,1,10,3,30,2.0,2.0,8.6,2.0,0.4,1.8550000190734863,0.41359999775886536,0.0,0
21,0.36,0.23,0.22,3.25,1,0,1,10,1,10,2.0,2.0,8.6,2.0,0.4,0.6100000143051147,1.323599934577942,0.0,5
21,0.56,0.4,0.26,9.58,1,0,1,1,1,1,2.0,2.0,8.6,2.0,0.4,0.6299999952316284,1.0785999298095703,0.0,4
21,0.4,0.2,0.27,8.26,0,1,1,1,1,1,2.0,2.0,8.6,2.0,0.4,0.20000000298023224,0.2199999988079071,0.0,0
21,0.4,0.16,0.16,7.74,1,0,1,5,3,15,2.0,2.0,8.6,2.0,0.4,1.7999999523162842,1.7186001539230347,0.0,0
21,0.4,0.3,0.26,9.85,1,0,1,10,2,20,2.0,2.0,8.6,2.0,0.4,0.8100000023841858,0.5585999488830566,0.0,5
21,0.4,0.39,0.2,6.54,0,1,1,7,3,21,2.0,2.0,8.6,2.0,0.4,1.8000000715255737,1.1086000204086304,0.0,2
21,0.38,0.25,0.24,10.67,0,1,1,8,3,24,2.0,2.0,8.6,2.0,0.4,1.8350000381469727,0.18860000371932983,0.0,4
21,0.29,0.2,0.18,5.8,0,1,1,9,2,18,2.0,2.0,8.6,2.0,0.4,1.8550000190734863,0.9185999631881714,0.0,2
21,0.37,0.17,0.05,3.19,0,1,1,6,1,6,2.0,2.0,8.6,2.0,0.4,1.7950000762939453,0.04360000789165497,0.0,4
21,0.57,0.23,0.24,7.23,0,1,1,8,3,24,2.0,2.0,8.6,2.0,0.4,1.5950000286102295,0.35359999537467957,0.0,1
21,0.59,0.25,0.31,4.82,0,1,1,7,2,14,2.0,2.0,8.6,2.0,0.4,1.2549998760223389,0.7835999727249146,0.0,5
22,0.25,0.16,0.25,2.23,0,1,1,8,3,24,2.2,2.0,10.1,1.3,0.0,0.6194671988487244,0.125,0.0,1
22,0.51,0.27,0.2,10.12,0,1,1,2,2,4,2.2,2.0,10.1,1.3,0.0,0.17446716129779816,0.7599999904632568,0.0,4
22,0.34,0.24,0.29,9.63,0,1,1,10,2,20,2.2,2.0,10.1,1.3,0.0,1.2894670963287354,0.11999999731779099,0.0,0
22,0.57,0.23,0.24,7.71,0,0,1,8,3,24,2.2,2.0,10.1,1.3,0.0,1.0044671297073364,0.39000001549720764,0.0,4
22,0.25,0.17,0.26,2.3,1,0,1,9,3,27,2.2,2.0,10.1,1.3,0.0,1.6344671249389648,1.6949999332427979,0.0,0
22,0.36,0.2,0.26,3.99,0,1,1,10,1,10,2.2,2.0,10.1,1.3,0.0,1.2994670867919922,0.3400000035762787,0.0,0
22,0.29,0.28,0.25,2.76,0,1,1,4,3,12,2.2,2.0,10.1,1.3,0.0,0.15946722030639648,0.5349999666213989,0.0,4
22,0.6,0.4,0.27,11.13,1,0,1,3,3,9,2.2,2.0,10.1,1.3,0.0,1.8094673156738281,1.3149999380111694,0.0,2
22,0.6,0.41,0.32,8.67,0,1,1,6,3,18,2.2,2.0,10.1,1.3,0.0,0.3794672191143036,0.20499999821186066,0.0,5
22,0.38,0.25,0.24,10.03,1,0,1,1,1,1,2.2,2.0,10.1,1.3,0.0,0.29946720600128174,1.5100001096725464,0.0,2
22,0.54,0.27,0.28,10.15,0,1,1,6,1,6,2.2,2.0,10.1,1.3,0.0,1.0294671058654785,0.6449999809265137,0.0,5
22,0.59,0.4,0.32,9.46,0,1,1,3,2,6,2.2,2.0,10.1,1.3,0.0,0.4044671952724457,1.0199999809265137,0.0,2
22,0.34,0.19,0.29,5.21,1,0,1,6,1,6,2.2,2.0,10.1,1.3,0.0,1.414467215538025,1.534999966621399,0.0,4
22,0.56,0.19,0.16,3.17,0,1,1,8,3,24,2.2,2.0,10.1,1.3,0.0,1.2744669914245605,0.5199999809265137,0.0,4
22,0.34,0.21,0.29,5.58,0,1,1,3,1,3,2.2,2.0,10.1,1.3,0.0,0.8694671988487244,0.8849999904632568,0.0,0
22,0.49,0.13,0.2,5.02,1,0,1,10,3,30,2.2,2.0,10.1,1.3,0.0,1.4144670963287354,1.2799999713897705,0.0,4
22,0.59,0.2,0.22,7.97,0,1,1,5,2,10,2.2,2.0,10.1,1.3,0.0,0.4094671607017517,0.5099999904632568,0.0,5
22,0.4,0.26,0.27,8.05,1,0,1,5,1,5,2.2,2.0,10.1,1.3,0.0,1.2044672966003418,1.2599999904632568,0.0,5
22,0.4,0.26,0.28,2.37,0,1,1,9,1,9,2.2,2.0,10.1,1.3,0.0,1.5094670057296753,0.6000000238418579,0.0,5
22,0.4,0.26,0.27,8.67,0,1,1,10,3,30,2.2,2.0,10.1,1.3,0.0,0.9894671440124512,0.13500000536441803,0.0,4
22,0.35,0.2,0.26,4.12,0,1,1,8,3,24,2.2,2.0,10.1,1.3,0.0,1.779467225074768,0.10000000149011612,0.0,5
22,0.51,0.27,0.2,10.37,0,1,1,4,1,4,2.2,2.0,10.1,1.3,0.0,1.2694671154022217,0.7350000143051147,0.0,5
22,0.59,0.39,0.16,4.5,1,0,1,3,3,9,2.2,2.0,10.1,1.3,0.0,1.8744670152664185,1.5299999713897705,0.0,2
