item_l,item_w,item_h,weight,fragile,stackable,can_rotate,wh_l,wh_w,wh_h,target_x,target_y,target_z,target_rot
0.73,0.45,0.54,7.29,0,1,1,3.4,3.2,9.0,2.2286486625671387,2.4441747665405273,0.5699999928474426,0
1.13,0.68,0.23,16.81,0,1,1,3.4,3.2,9.0,2.7832109928131104,1.6120266914367676,0.0,0
0.5,0.4,0.55,6.81,0,0,1,3.4,3.2,9.0,2.9200000762939453,3.0,0.47999998927116394,0
1.0,0.58,0.25,12.93,0,1,1,3.4,3.2,9.0,2.7182109355926514,1.5620266199111938,0.23000000417232513,0
0.67,0.4,0.6,10.76,0,1,1,3.4,3.2,9.0,2.3350000381469727,3.0,0.47999998927116394,0
0.79,0.57,0.52,21.86,1,0,1,3.4,3.2,9.0,1.6249998807907104,1.2649999856948853,0.7899999618530273,1
0.67,0.42,0.62,10.87,0,1,1,3.4,3.2,9.0,0.33500000834465027,0.6299999952316284,0.46000000834465027,0
1.09,0.36,0.48,12.23,0,1,1,3.4,3.2,9.0,2.5450000762939453,2.9800000190734863,0.0,0
1.0,0.79,0.37,11.03,0,1,1,3.4,3.2,9.0,2.8949999809265137,1.5,0.5099999904632568,1
0.77,0.53,0.51,21.13,1,0,1,3.4,3.2,9.0,0.38499999046325684,2.885000228881836,0.800000011920929,0
0.7,0.3,0.33,4.22,0,1,1,3.4,3.2,9.0,0.3499999940395355,0.15000000596046448,0.6000000238418579,0
0.77,0.38,0.58,15.18,1,0,1,3.4,3.2,9.0,2.384999990463257,1.190000057220459,0.8799999952316284,0
0.57,0.31,0.36,5.47,0,0,1,3.4,3.2,9.0,0.8250000476837158,0.7050000429153442,0.46000000834465027,1
1.14,0.42,0.6,18.27,0,1,1,3.4,3.2,9.0,0.5699999928474426,0.20999999344348907,0.0,0
1.19,0.8,0.57,14.28,0,0,1,3.4,3.2,9.0,1.7652875185012817,1.1527528762817383,0.0,1
0.6,0.45,0.58,10.72,1,0,1,3.4,3.2,9.0,2.544517755508423,1.9110397100448608,0.8799999952316284,0
0.79,0.49,0.59,20.17,1,0,1,3.4,3.2,9.0,0.24500000476837158,1.2350000143051147,0.8799999952316284,1
1.17,0.8,0.57,14.77,0,1,1,3.4,3.2,9.0,2.5850000381469727,2.4000000953674316,0.0,0
0.67,0.41,0.59,10.81,0,1,1,3.4,3.2,9.0,0.20499999821186066,2.2850000858306885,0.4699999988079071,1
0.58,0.39,0.33,8.38,0,1,1,3.4,3.2,9.0,0.19499999284744263,2.9100000858306885,0.4699999988079071,1
1.1,0.33,0.49,13.34,0,1,1,3.4,3.2,9.0,3.1649999618530273,0.550000011920929,0.0,1
1.05,0.34,0.47,11.69,0,1,1,3.4,3.2,9.0,1.1699999570846558,1.024999976158142,0.46000000834465027,1
1.13,0.35,0.5,12.51,0,1,1,3.4,3.2,9.0,1.7049999237060547,0.17499999701976776,0.0,0
0.84,0.35,0.28,8.25,0,1,1,3.4,3.2,9.0,2.690000057220459,0.17499999701976776,0.49000000953674316,0
0.6,0.37,0.32,6.39,0,1,1,3.4,3.2,9.0,1.6399998664855957,0.6850000023841858,0.5699999928474426,0
0.58,0.29,0.39,3.7,0,1,1,3.4,3.2,9.0,0.6449999809265137,1.929999828338623,0.6299999952316284,1
1.15,0.42,0.46,14.14,0,1,1,3.4,3.2,9.0,0.574999988079071,0.6299999952316284,0.0,0
1.17,0.77,0.47,15.99,0,1,1,3.9,3.3,11.6,2.3671083450317383,1.7297568321228027,0.0,0
0.79,0.54,0.56,21.06,0,1,1,3.9,3.3,11.6,3.0304794311523438,0.7980910539627075,0.0,1
0.79,0.55,0.54,19.57,0,1,1,3.9,3.3,11.6,2.7750000953674316,2.8949999809265137,0.0,1
0.58,0.44,0.52,11.64,0,1,1,3.9,3.3,11.6,1.559999942779541,0.2199999988079071,0.5600000023841858,0
0.72,0.47,0.63,14.88,1,0,1,3.9,3.3,11.6,0.8600000143051147,0.23499999940395355,0.8899999856948853,0
0.77,0.53,0.57,19.84,0,1,1,3.9,3.3,11.6,1.51710844039917,1.7297568321228027,0.0,1
1.16,0.4,0.49,13.79,0,1,1,3.9,3.3,11.6,3.700000047683716,0.5799999833106995,0.28999999165534973,1
1.16,0.51,0.65,14.65,0,1,1,3.9,3.3,11.6,2.547689437866211,1.695273518562317,0.4699999988079071,0
0.81,0.57,0.23,10.58,0,1,1,3.9,3.3,11.6,0.9049999713897705,1.0449999570846558,0.5799999833106995,0
1.13,0.81,0.41,15.94,0,1,1,3.9,3.3,11.6,1.817108392715454,2.51975679397583,0.3700000047683716,0
1.18,0.8,0.58,15.23,0,1,1,3.9,3.3,11.6,0.5899999737739563,2.9000000953674316,0.5400000214576721,0
0.57,0.42,0.37,11.91,0,1,1,3.9,3.3,11.6,3.2100000381469727,0.2849999964237213,0.5600000023841858,1
0.79,0.55,0.54,21.06,1,0,1,3.9,3.3,11.6,2.0571084022521973,2.5097568035125732,0.7799999713897705,1
0.94,0.42,0.41,9.01,1,0,1,3.9,3.3,11.6,0.20999999344348907,0.4699999988079071,1.0299999713897705,1
0.77,0.53,0.58,19.65,0,1,1,3.9,3.3,11.6,1.0226894617080688,1.065273404121399,0.0,0
0.78,0.52,0.6,19.43,0,1,1,3.9,3.3,11.6,0.8976894617080688,1.7202733755111694,0.0,1
0.81,0.32,0.32,15.16,0,1,1,3.9,3.3,11.6,2.7871081829071045,2.274756908416748,0.0,0
1.1,0.35,0.5,11.52,0,1,1,3.9,3.3,11.6,3.674999952316284,1.7100000381469727,0.5799999833106995,1
0.8,0.42,0.53,12.99,0,1,1,3.9,3.3,11.6,0.20999999344348907,0.4000000059604645,0.5,1
0.73,0.48,0.63,15.78,0,1,1,3.9,3.3,11.6,3.2899999618530273,2.865000009536743,0.0,1
0.73,0.5,0.63,16.81,1,0,1,3.9,3.3,11.6,1.5021084547042847,2.389756917953491,0.7799999713897705,1
0.8,0.55,0.54,20.6,0,0,1,3.9,3.3,11.6,1.037689447402954,0.5252734422683716,0.0,0
0.77,0.54,0.54,20.29,0,1,1,3.9,3.3,11.6,0.27000001072883606,2.384999990463257,0.0,1
1.09,0.52,0.29,15.56,0,1,1,3.9,3.3,11.6,3.5604794025421143,0.9480910301208496,0.0,1
0.52,0.43,0.55,8.35,0,1,1,3.9,3.3,11.6,3.625,0.8299999237060547,0.7799999713897705,1
0.76,0.77,0.35,12.76,0,1,1,3.9,3.3,11.6,0.8849999904632568,0.3799999952316284,0.5400000214576721,1
0.77,0.52,0.58,19.91,0,1,1,3.9,3.3,11.6,3.5497543811798096,1.9169771671295166,0.0,1
0.76,0.52,0.5,20.99,0,1,1,3.9,3.3,11.6,0.3776894807815552,0.6302734017372131,0.0,1
0.62,0.4,0.43,11.94,0,1,1,3.9,3.3,11.6,1.7000000476837158,0.8100000023841858,0.5600000023841858,1
1.06,0.47,0.49,12.39,0,1,1,3.9,3.3,11.6,0.23499999940395355,1.5299999713897705,0.550000011920929,1
0.79,0.58,0.48,16.21,0,1,1,3.9,3.3,11.6,2.2576894760131836,0.6452734470367432,0.0,1
0.58,0.3,0.41,4.44,1,0,1,3.9,3.3,11.6,1.8021084070205688,1.6347568035125732,0.5699999928474426,1
0.74,0.49,0.37,20.13,0,1,1,3.9,3.3,11.6,1.8177052736282349,2.612743854522705,0.0,1
0.72,0.41,0.59,10.26,0,1,1,3.9,3.3,11.6,0.7049999833106995,1.6899999380111694,0.6000000238418579,1
0.55,0.38,0.35,8.53,0,1,1,3.9,3.3,11.6,3.690000057220459,2.5350003242492676,0.6299999952316284,1
0.58,0.41,0.38,12.01,0,1,1,3.9,3.3,11.6,0.28999999165534973,2.2649998664855957,0.5400000214576721,0
1.17,0.79,0.6,16.32,1,0,1,3.9,3.3,11.6,2.36268949508667,0.8352734446525574,0.8700000047683716,1
0.77,0.43,0.29,6.04,1,0,1,3.9,3.3,11.6,3.384999990463257,0.2150000035762787,0.9300000071525574,0
1.17,0.78,0.23,15.62,1,0,1,3.9,3.3,11.6,1.0850000381469727,0.8899999856948853,0.9900000095367432,0
0.6,0.4,0.57,8.75,0,1,1,3.9,3.3,11.6,0.8799999952316284,2.259999990463257,0.6000000238418579,0
1.06,0.33,0.49,11.7,0,1,1,3.9,3.3,11.6,1.7821083068847656,3.089756727218628,0.3700000047683716,0
0.94,0.53,0.56,18.67,0,1,1,3.9,3.3,11.6,1.702689528465271,0.7202734351158142,0.0,1
1.04,0.44,0.46,9.61,0,1,1,3.9,3.3,11.6,3.130000114440918,2.5199999809265137,0.6299999952316284,1
0.68,0.4,0.58,10.96,0,1,1,3.9,3.3,11.6,1.4521085023880005,1.684756875038147,0.5699999928474426,1
0.79,0.43,0.55,18.96,0,0,1,3.9,3.3,11.6,0.332689493894577,1.4052734375,0.0,1
1.19,0.79,0.39,14.81,0,1,1,3.9,3.3,11.6,2.36268949508667,0.845273494720459,0.47999998927116394,1
1.16,0.41,0.47,14.42,0,1,1,3.9,3.3,11.6,2.7049999237060547,2.5799999237060547,0.5400000214576721,1
1.15,0.38,0.5,12.48,1,0,1,3.9,3.3,11.6,2.690000057220459,2.575000047683716,1.0099999904632568,1
0.67,0.41,0.59,11.45,0,1,1,3.9,3.3,11.6,3.2049999237060547,0.9049999713897705,0.5600000023841858,1
1.08,0.51,0.51,17.27,0,1,1,3.9,3.3,11.6,0.8926894664764404,2.650273323059082,0.0,1
1.12,0.48,0.6,14.97,0,1,1,4.2,3.0,7.3,0.708108127117157,1.7904601097106934,0.25,0
1.17,0.41,0.46,13.93,0,1,1,4.2,3.0,7.3,3.0850000381469727,2.375,0.30000001192092896,0
0.73,0.43,0.62,14.54,0,1,1,4.2,3.0,7.3,2.234999895095825,2.365000009536743,0.0,1
1.08,0.56,0.25,15.0,0,1,1,4.2,3.0,7.3,0.5400000214576721,2.2799999713897705,0.0,0
0.73,0.43,0.51,6.58,0,1,1,4.2,3.0,7.3,3.294999837875366,0.36500000953674316,0.6200000047683716,1
0.78,0.52,0.62,20.26,1,0,1,4.2,3.0,7.3,0.7599999904632568,0.38999998569488525,0.6600000262260437,1
0.78,0.75,0.41,15.24,0,1,1,4.2,3.0,7.3,2.8899998664855957,1.7949999570846558,0.0,0
0.56,0.43,0.41,11.17,0,1,1,4.2,3.0,7.3,3.7850000858306885,0.809999942779541,0.0,1
0.78,0.54,0.52,21.02,0,1,1,4.2,3.0,7.3,3.6900863647460938,1.5698113441467285,0.0,1
0.86,0.43,0.37,7.68,0,1,1,4.2,3.0,7.3,1.5131081342697144,2.4604601860046387,0.6100000143051147,1
0.73,0.6,0.64,9.55,0,1,1,4.2,3.0,7.3,0.5131081342697144,1.1604602336883545,0.5199999809265137,0
1.03,0.3,0.47,11.56,0,1,1,4.2,3.0,7.3,1.8331080675125122,0.36046019196510315,0.4000000059604645,0
0.8,0.38,0.36,4.51,1,0,1,4.2,3.0,7.3,1.3381080627441406,1.6504602432250977,0.8500000238418579,0
0.66,0.43,0.51,8.29,0,1,1,4.2,3.0,7.3,3.884999990463257,2.5,0.47999998927116394,1
0.92,0.41,0.41,7.65,1,0,1,4.2,3.0,7.3,2.7049999237060547,0.46000000834465027,0.8100000619888306,1
0.61,0.39,0.37,12.39,0,1,1,4.2,3.0,7.3,2.0559098720550537,1.6436641216278076,0.0,0
0.8,0.59,0.44,15.36,0,1,1,4.2,3.0,7.3,2.045909881591797,1.0486642122268677,0.0,1
1.13,0.41,0.48,13.71,0,1,1,4.2,3.0,7.3,3.065000057220459,2.7850000858306885,0.30000001192092896,0
1.02,0.35,0.46,10.26,0,1,1,4.2,3.0,7.3,3.009999990463257,1.2349998950958252,0.5199999809265137,0
1.04,0.32,0.48,10.7,0,1,1,4.2,3.0,7.3,0.5199999809265137,2.7200000286102295,0.46000000834465027,0
0.79,0.58,0.27,9.13,0,1,1,4.2,3.0,7.3,2.7899999618530273,0.39500001072883606,0.5400000214576721,1
0.68,0.43,0.62,11.59,0,1,1,4.2,3.0,7.3,3.629999876022339,0.2150000035762787,0.0,0
0.78,0.54,0.22,8.86,1,0,1,4.2,3.0,7.3,3.8400001525878906,0.9199999570846558,0.7899999618530273,1
1.17,0.42,0.46,14.64,0,1,1,4.2,3.0,7.3,0.5849999785423279,2.7699999809265137,0.0,0
0.78,0.54,0.54,20.84,1,0,1,4.2,3.0,7.3,2.0209100246429443,2.2886643409729004,0.6200000047683716,1
1.07,0.53,0.54,17.76,0,1,1,4.2,3.0,7.3,3.0350000858306885,0.7949999570846558,0.0,0
0.63,0.41,0.36,13.49,1,0,1,4.2,3.0,7.3,1.5459100008010864,1.6336641311645508,0.49000000953674316,1
0.53,0.31,0.43,5.51,0,1,1,4.2,3.0,7.3,3.045910120010376,1.713664174079895,0.4099999964237213,1
0.76,0.47,0.41,20.67,1,0,1,4.2,3.0,7.3,0.5281081199645996,2.2654600143432617,0.6399999856948853,0
0.8,0.36,0.51,16.15,0,1,1,4.2,3.0,7.3,2.9000000953674316,1.2400000095367432,0.0,0
1.07,0.57,0.3,15.21,0,1,1,4.2,3.0,7.3,3.0350000858306885,2.455000162124634,0.0,0
0.74,0.36,0.48,13.76,0,1,1,4.2,3.0,7.3,3.9431278705596924,2.5221238136291504,0.0,1
1.15,0.43,0.39,14.61,0,1,1,4.2,3.0,7.3,0.7231081128120422,2.245460033416748,0.25,0
0.79,0.56,0.59,6.49,1,0,1,4.2,3.0,7.3,0.5431081056594849,1.7404601573944092,0.8500000238418579,0
0.72,0.45,0.61,11.33,0,1,1,4.2,3.0,7.3,2.110909938812256,1.6736642122268677,0.3700000047683716,0
0.8,0.58,0.27,10.05,0,1,1,4.2,3.0,7.3,3.8600001335144043,0.9299999475479126,0.5199999809265137,1
1.11,0.46,0.49,15.01,1,0,1,4.2,3.0,7.3,3.430910110473633,2.003664255142212,0.7799999713897705,1
0.68,0.42,0.61,11.61,0,1,1,4.2,3.0,7.3,1.1081081628799438,1.2004601955413818,0.0,1
1.15,0.41,0.49,16.52,0,1,1,4.2,3.0,7.3,1.5459100008010864,1.2236641645431519,0.0,1
0.8,0.59,0.48,17.57,1,0,1,4.2,3.0,7.3,2.7659101486206055,2.5486643314361572,0.7799999713897705,1
0.79,0.58,0.26,10.23,0,1,1,4.2,3.0,7.3,3.674999952316284,1.709999918937683,0.5199999809265137,0
1.05,0.35,0.49,10.31,0,1,1,4.2,3.0,7.3,1.8659099340438843,1.1436642408370972,0.49000000953674316,0
0.79,0.53,0.54,20.58,0,1,1,4.2,3.0,7.3,2.8949999809265137,0.26499998569488525,0.0,0
1.03,0.32,0.48,10.54,0,1,1,4.2,3.0,7.3,1.8559099435806274,0.8086642026901245,0.49000000953674316,0
0.75,0.52,0.61,19.35,0,1,1,4.2,3.0,7.3,1.7599999904632568,2.375,0.0,1
0.7,0.42,0.6,10.26,0,1,1,4.2,3.0,7.3,2.680910110473633,1.7986642122268677,0.4099999964237213,1
0.75,0.69,0.52,16.59,0,1,1,4.2,3.0,7.3,0.5231081247329712,1.2054601907730103,0.0,0
0.79,0.49,0.3,6.69,1,0,1,4.2,3.0,7.3,0.24500000476837158,0.39500001072883606,0.6600000262260437,1
0.73,0.51,0.4,18.71,0,1,1,4.2,3.0,7.3,1.8650000095367432,0.2549999952316284,0.0,0
1.17,0.65,0.66,16.75,0,1,1,4.2,3.0,7.3,0.7331081032752991,0.5354601740837097,0.0,0
0.51,0.34,0.48,5.9,1,0,1,3.8,2.5,5.1,1.6372182369232178,0.31406864523887634,1.3600000143051147,1
0.66,0.4,0.58,10.82,0,1,1,3.8,2.5,5.1,3.200000047683716,1.3300000429153442,0.6399999856948853,1
0.77,0.53,0.54,20.61,0,1,1,3.8,2.5,5.1,0.5374544262886047,1.301758885383606,0.0,1
1.18,0.79,0.38,15.13,1,0,1,3.8,2.5,5.1,2.376352310180664,1.785874366760254,1.1099998950958252,0
1.13,0.41,0.52,12.39,0,1,1,3.8,2.5,5.1,2.4113523960113525,1.9758741855621338,0.5899999737739563,0
0.78,0.55,0.5,20.44,0,1,1,3.8,2.5,5.1,0.5474544763565063,2.076758861541748,0.0,1
0.73,0.41,0.61,14.03,1,0,1,3.8,2.5,5.1,1.432218313217163,1.044068694114685,1.100000023841858,0
0.79,0.54,0.55,20.18,0,1,1,3.8,2.5,5.1,0.27000001072883606,0.39500001072883606,0.0,1
1.18,0.8,0.56,14.21,1,0,1,3.8,2.5,5.1,3.4000000953674316,1.5899999141693115,1.2400000095367432,1
1.08,0.53,0.52,18.14,1,0,1,3.8,2.5,5.1,1.5213524103164673,1.9308743476867676,1.0199999809265137,1
0.76,0.52,0.59,19.48,0,1,1,3.8,2.5,5.1,2.259999990463257,1.8799999952316284,0.0,1
0.68,0.4,0.59,10.28,1,0,1,3.8,2.5,5.1,1.2672183513641357,0.3990686535835266,1.2799999713897705,1
1.16,0.41,0.44,14.86,0,1,1,3.8,2.5,5.1,0.5799999833106995,2.2049999237060547,0.5,0
0.56,0.38,0.39,9.93,0,1,1,3.8,2.5,5.1,3.5172183513641357,0.33906862139701843,0.8600000143051147,1
0.63,0.43,0.59,10.78,1,0,1,3.8,2.5,5.1,3.5422182083129883,0.37406861782073975,1.25,1
1.13,0.36,0.48,13.06,0,1,1,3.8,2.5,5.1,0.18000000715255737,1.3550000190734863,0.5400000214576721,1
0.6,0.42,0.42,11.47,0,0,1,3.8,2.5,5.1,0.75,0.30000001192092896,0.6200000047683716,1
0.95,0.57,0.4,15.52,1,0,1,3.8,2.5,5.1,0.4749999940395355,0.2849999964237213,1.0399999618530273,0
0.74,0.51,0.62,17.66,0,1,1,3.8,2.5,5.1,1.8522182703018188,0.4290686547756195,0.0,1
0.5,0.37,0.5,5.87,0,1,1,3.8,2.5,5.1,1.8422181606292725,1.0890686511993408,0.6000000238418579,1
0.79,0.55,0.38,15.83,0,1,1,3.8,2.5,5.1,3.213855266571045,0.5977598428726196,0.47999998927116394,1
1.1,0.47,0.49,16.01,1,0,1,3.8,2.5,5.1,2.633855104446411,0.7527598142623901,1.0800000429153442,1
1.15,0.61,0.64,19.12,0,1,1,3.8,2.5,5.1,3.305000066757202,1.5750000476837158,0.0,1
0.59,0.42,0.48,11.51,0,1,1,3.8,2.5,5.1,1.3622182607650757,1.0490686893463135,0.6000000238418579,0
1.06,0.35,0.49,10.2,0,1,1,3.8,2.5,5.1,3.575000047683716,1.5299999713897705,0.6399999856948853,1
0.7,0.44,0.28,4.19,0,1,1,3.8,2.5,5.1,1.2872183322906494,0.40906864404678345,1.0,1
0.64,0.44,0.61,11.09,1,0,1,3.8,2.5,5.1,0.8600000143051147,1.6200001239776611,1.1500000953674316,0
0.76,0.77,0.38,12.67,0,1,1,3.8,2.5,5.1,1.4522182941436768,0.43906864523887634,0.6200000047683716,1
0.8,0.52,0.38,14.38,0,1,1,3.8,2.5,5.1,0.800000011920929,1.149999976158142,0.5400000214576721,1
1.06,0.54,0.54,18.63,0,1,1,3.8,2.5,5.1,2.6688551902770996,0.7327597737312317,0.0,1
0.81,0.54,0.6,18.79,0,1,1,3.8,2.5,5.1,1.4722182750701904,1.1090686321258545,0.0,0
0.69,0.42,0.61,12.05,0,1,1,3.8,2.5,5.1,0.8849999904632568,1.7599999904632568,0.5400000214576721,0
0.8,0.58,0.25,10.2,1,0,1,3.8,2.5,5.1,0.4000000059604645,0.28999999165534973,1.4399999380111694,0
1.13,0.41,0.48,13.75,1,0,1,3.8,2.5,5.1,2.0422182083129883,0.6240686178207397,1.3600000143051147,1
0.78,0.53,0.58,20.73,0,1,1,3.8,2.5,5.1,1.3322182893753052,0.4490686357021332,0.0,1
0.63,0.41,0.57,9.42,1,0,1,3.8,2.5,5.1,0.8550000190734863,2.0450000762939453,1.2899999618530273,0
0.48,0.4,0.56,5.6,0,1,1,3.8,2.5,5.1,0.23999999463558197,2.120000123977661,0.9399999976158142,0
0.68,0.41,0.6,10.9,0,1,1,3.8,2.5,5.1,3.181352138519287,2.1108741760253906,0.6399999856948853,1
0.78,0.63,0.48,18.16,0,1,1,3.8,2.5,5.1,3.3890137672424316,0.6225531697273254,0.0,0
0.77,0.42,0.36,18.52,1,0,1,3.8,2.5,5.1,1.807218313217163,0.44406864047050476,1.0,1
0.75,0.52,0.62,17.96,0,1,1,3.8,2.5,5.1,0.800000011920929,0.375,0.0,1
0.65,0.41,0.47,7.26,0,1,1,3.8,2.5,5.1,0.7450000047683716,1.0750000476837158,0.9200000166893005,1
1.1,0.54,0.57,19.09,1,0,1,3.8,2.5,5.1,0.27000001072883606,1.340000033378601,1.0199999809265137,1
1.18,0.8,0.54,14.8,0,1,1,3.8,2.5,5.1,2.507218360900879,0.6490685939788818,0.5400000214576721,1
0.6,0.42,0.47,11.67,0,1,1,3.8,2.5,5.1,0.20999999344348907,0.30000001192092896,0.550000011920929,1
1.08,0.53,0.56,18.21,0,1,1,3.8,2.5,5.1,1.5213524103164673,1.9308743476867676,0.46000000834465027,1
0.63,0.42,0.57,10.32,0,1,1,3.8,2.5,5.1,3.117218255996704,0.37406861782073975,0.8600000143051147,1
0.57,0.34,0.35,6.89,0,1,1,3.8,2.5,5.1,0.8249999284744263,2.1399998664855957,0.9399999976158142,0
0.78,0.59,0.46,21.26,0,1,1,3.8,2.5,5.1,1.5513523817062378,1.780874252319336,0.0,1
1.12,0.38,0.49,12.71,0,1,1,3.8,2.5,5.1,2.4063522815704346,1.5808742046356201,0.5899999737739563,0
0.78,0.53,0.57,20.43,1,0,1,3.8,2.5,11.0,0.38999998569488525,2.174999952316284,0.8400000333786011,0
0.81,0.6,0.24,9.59,1,0,1,3.8,2.5,11.0,0.7400100231170654,1.1665120124816895,1.3499999046325684,0
0.77,0.67,0.47,18.52,1,0,1,3.8,2.5,11.0,0.8750001192092896,0.38499999046325684,0.8999999761581421,1
1.01,0.52,0.54,18.31,0,1,1,3.8,2.5,11.0,2.390000104904175,0.5049999952316284,0.0,1
0.97,0.42,0.42,8.97,0,1,1,3.8,2.5,11.0,2.8949999809265137,0.20999999344348907,0.7799999713897705,0
0.57,0.42,0.39,12.28,0,1,1,3.8,2.5,11.0,1.2850100994110107,1.6815118789672852,0.0,1
0.67,0.41,0.6,10.77,0,1,1,3.8,2.5,11.0,2.3349997997283936,1.5350000858306885,0.5799999833106995,0
1.15,0.41,0.48,13.94,0,1,1,3.8,2.5,11.0,3.4424564838409424,1.7318322658538818,0.49000000953674316,1
1.18,0.74,0.2,22.63,0,1,1,3.8,2.5,11.0,0.7050100564956665,1.4565119743347168,0.0,1
1.05,0.53,0.55,19.05,0,1,1,3.8,2.5,11.0,1.6050001382827759,0.26499998569488525,0.0,0
0.57,0.42,0.36,11.6,0,1,1,3.8,2.5,11.0,1.2850100994110107,1.6815118789672852,0.38999998569488525,1
1.07,0.51,0.5,17.92,0,1,1,3.8,2.5,11.0,2.982456684112549,1.6918323040008545,0.0,1
0.55,0.38,0.41,9.48,0,1,1,3.8,2.5,11.0,2.825000047683716,0.6899999976158142,0.6200000047683716,0
1.19,0.79,0.51,14.24,1,0,1,3.8,2.5,11.0,1.665000081062317,1.9549999237060547,1.1800000667572021,0
0.72,0.4,0.59,13.08,1,0,1,3.8,2.5,11.0,2.7699999809265137,0.6200000047683716,1.1700000762939453,0
0.78,0.54,0.55,20.29,0,1,1,3.8,2.5,11.0,0.8100000619888306,0.38999998569488525,0.0,1
0.68,0.41,0.61,11.12,0,1,1,3.8,2.5,11.0,2.3399999141693115,1.125,0.5799999833106995,0
0.75,0.51,0.62,17.93,0,1,1,3.8,2.5,11.0,3.10245680809021,0.9018321633338928,0.0,0
0.61,0.41,0.57,9.99,0,1,1,3.8,2.5,11.0,2.2049996852874756,2.0450000762939453,0.5799999833106995,1
1.14,0.4,0.48,13.14,0,1,1,3.8,2.5,11.0,2.927456855773926,1.7268321514129639,0.5,1
1.06,0.57,0.29,14.72,0,1,1,3.8,2.5,11.0,3.180000066757202,0.2849999964237213,0.0,0
1.17,0.79,0.34,15.27,1,0,1,3.8,2.5,11.0,1.7950000762939453,0.39500001072883606,1.1299999952316284,0
1.16,0.36,0.49,14.85,1,0,1,3.8,2.5,11.0,2.859999895095825,1.5,0.9800000190734863,1
1.18,0.78,0.32,16.04,0,1,1,3.8,2.5,11.0,0.38999998569488525,1.3799999952316284,0.20000000298023224,1
0.7,0.42,0.55,9.43,0,1,1,3.8,2.5,11.0,3.4499998092651367,0.7099999785423279,0.6200000047683716,0
1.17,0.41,0.46,14.54,0,1,1,3.8,2.5,11.0,0.5849999785423279,2.174999952316284,0.3799999952316284,0
0.77,0.77,0.35,12.95,0,1,1,3.8,2.5,11.0,0.925000011920929,0.38499999046325684,0.550000011920929,0
0.78,0.54,0.55,20.81,0,1,1,3.8,2.5,11.0,1.7699999809265137,1.8899999856948853,0.0,1
0.66,0.41,0.59,10.17,1,0,1,3.8,2.5,11.0,3.3349997997283936,0.75,1.1700000762939453,1
1.15,0.43,0.38,14.61,0,1,1,3.8,2.5,11.0,0.910010039806366,2.26151180267334,0.0,0
0.68,0.42,0.61,11.31,0,1,1,3.8,2.5,11.0,0.20999999344348907,0.3400000035762787,0.550000011920929,1
0.8,0.59,0.24,9.75,0,1,1,3.8,2.5,11.0,1.6049998998641968,0.8799999952316284,0.5899999737739563,1
0.79,0.51,0.54,8.56,0,1,1,3.8,2.5,11.0,0.8949999809265137,1.2549999952316284,0.809999942779541,0
0.59,0.42,0.47,11.72,1,0,1,3.8,2.5,11.0,1.584999918937683,1.2100000381469727,1.1299999952316284,0
0.67,0.41,0.6,11.35,0,1,1,3.8,2.5,11.0,1.7050000429153442,1.8350000381469727,0.550000011920929,1
0.51,0.32,0.5,5.67,0,1,1,3.8,2.5,11.0,1.3299999237060547,2.2249999046325684,0.3799999952316284,1
1.09,0.53,0.58,18.09,0,1,1,3.8,2.5,11.0,2.3949999809265137,1.5550000667572021,0.0,1
1.04,0.57,0.41,17.5,1,0,1,3.8,2.5,11.0,3.41245698928833,1.6768321990966797,0.9700000286102295,1
0.55,0.3,0.37,5.89,0,0,1,3.8,2.5,11.0,2.559999704360962,2.015000104904175,0.5799999833106995,1
1.13,0.44,0.49,14.12,0,1,1,3.8,2.5,11.0,3.2150001525878906,0.2199999988079071,0.28999999165534973,0
0.78,0.58,0.3,7.93,0,1,1,3.8,2.5,11.0,1.5999999046325684,0.8700000047683716,0.8299999833106995,1
0.55,0.42,0.39,11.52,0,1,1,3.8,2.5,11.0,2.2750000953674316,0.7099999785423279,0.550000011920929,0
1.07,0.35,0.47,11.98,0,1,1,3.8,2.5,11.0,0.5350000262260437,1.7349998950958252,0.5199999809265137,0
1.1,0.48,0.58,11.82,0,1,1,3.8,2.5,11.0,1.8599998950958252,0.23999999463558197,0.550000011920929,0
1.05,0.77,0.29,13.62,0,1,1,3.8,2.5,11.0,0.5249999761581421,1.1749999523162842,0.5199999809265137,0
0.68,0.42,0.62,11.23,1,0,1,3.8,2.5,11.0,0.20999999344348907,0.3400000035762787,1.1600000858306885,1
0.78,0.53,0.59,20.39,0,1,1,3.8,2.5,11.0,1.4650100469589233,1.131511926651001,0.0,0
0.79,0.54,0.55,20.62,0,1,1,3.8,2.5,11.0,0.27000001072883606,0.39500001072883606,0.0,1
1.14,0.41,0.49,16.17,0,0,1,3.8,2.5,11.0,3.4424564838409424,1.7268321514129639,0.0,1
0.8,0.46,0.43,7.07,0,1,1,3.8,2.5,11.0,0.23000000417232513,1.0800000429153442,0.809999942779541,1
1.11,0.46,0.37,15.25,1,0,1,3.2,3.2,7.0,0.23000000417232513,1.8949999809265137,1.4300000667572021,1
1.15,0.43,0.53,11.49,0,1,1,3.2,3.2,7.0,0.7150000333786011,0.574999988079071,0.8700000047683716,1
0.72,0.46,0.53,6.33,0,1,1,3.2,3.2,7.0,2.940000057220459,2.4600000381469727,1.100000023841858,1
